name,lat,lon,pop2023
Charlestown,38.42700203062906,-85.66773481998092,8460.0
Elwood,40.273782619050316,-85.83737946181556,8423.0
Princeton,38.35462253811485,-87.57885717176319,8401.0
Brazil,39.52260302576596,-87.12403490445058,8214.0
Winfield,41.40975081667403,-87.26223906488156,8045.0
Tell City,37.952845755273884,-86.75966546491371,7485.0
Scottsburg,38.685264746959646,-85.78297911373022,7373.0
Batesville,39.2972352752138,-85.21437454837672,7354.0
Nappanee,41.446043724201076,-85.9966995004072,6872.0
Ellettsville,39.23223506941064,-86.62416330848308,6694.0
Boonville,38.04552431380577,-87.29071852366968,6682.0
Garrett,41.35260969586247,-85.12378604942148,6661.0
North Vernon,39.01703687571146,-85.63172728108746,6566.0
Huntingburg,38.301012331324046,-86.962235878152,6495.0
Salem,38.605282304711764,-86.0976149149667,6437.0
Cumberland,39.7843353924667,-85.94574365715968,6419.0
Mount Vernon,37.93637983049932,-87.89586354137228,6355.0
Rochester,41.05903270713675,-86.1959787129227,6211.0
Rushville,39.618542437243384,-85.44584697060384,6191.0
Portland,40.43750627205328,-84.98324625564238,6187.0
Gas City,40.48869377976542,-85.59438919759877,6091.0
Hartford City,40.45367456628581,-85.37358408277252,5974.0
New Whiteland,39.56178996211407,-86.09949420962364,5773.0
Rensselaer,40.9375309536463,-87.16840928947221,5684.0
Cicero,40.12464541721172,-86.02414648486646,5630.0
Pendleton,40.00657077679533,-85.77105360599857,5604.0
Monticello,40.745546711203545,-86.76686814501242,5543.0
Whiteland,39.55072714206905,-86.07097043381665,5415.0
Westville,41.537535070679205,-86.90491989515999,5268.0
Tipton,40.282450703467305,-86.04322963705658,5245.0
North Manchester,41.00434870949589,-85.77509797988377,5225.0
Porter,41.62581257529163,-87.08009846602575,5204.0
Lawrenceburg,39.09860549528984,-84.87124624809897,5194.0
Linton,39.03552269813751,-87.15712447002697,5194.0
Alexandria,40.262985480852436,-85.67359246825895,5163.0
Winona Lake,41.215960395861536,-85.80917991478285,5099.0
Fortville,39.92445448277623,-85.84445799458466,4814.0
Clinton,39.66075032327958,-87.40451105926006,4790.0
Winchester,40.17199941707567,-84.97640414980789,4778.0
Ligonier,41.462538289646965,-85.59476530094875,4608.0
Bremen,41.44834462652634,-86.15049074401308,4604.0
Greendale,39.131632291112936,-84.85104543263171,4564.0
Whiting,41.673087034308544,-87.48419567211329,4506.0
Edinburgh,39.350882942598446,-85.96246962149111,4429.0
DeMotte,41.198793446114614,-87.19740379645862,4274.0
Pittsboro,39.87039153946573,-86.46456728122931,4235.0
Berne,40.65722861371458,-84.95548220195285,4227.0
Sullivan,39.097340720685956,-87.40737132614433,4223.0
