name,lat,lon,pop2023
Folkston,30.839039708661353,-82.00737964958404,4684.0
Hartwell,34.34989873339365,-82.92899946215258,4638.0
Dawsonville,34.436481165291674,-84.12606418166828,4627.0
Summerville,34.47873637683062,-85.34911306283247,4420.0
Dawson,31.77211841429956,-84.44368994529418,4200.0
Ashburn,31.70957157278361,-83.65277680445588,4196.0
Lyons,32.20495048236139,-82.3217953279209,4195.0
Euharlee,34.14408430218489,-84.9327135936239,4168.0
Hawkinsville,32.29644172993487,-83.48151838936177,4100.0
Hazlehurst,31.865075185303066,-82.59935619634796,4071.0
Quitman,30.784877668009166,-83.56033950338767,4036.0
Baldwin,34.48524961573453,-83.55216197668317,4003.0
Harlem,33.427237947566226,-82.31280875245173,3992.0
Rossville,34.974742252330245,-85.28979723881977,3991.0
Metter,32.3957183780826,-82.06207497511598,3986.0
Walthourville,31.771593552911746,-81.62162359145714,3913.0
Hephzibah,33.29062053943039,-82.0993951009482,3815.0
Echols County,30.71004929396146,-82.89395084171076,3709.0
Blackshear,31.295397183107,-82.24531506454717,3646.0
Washington,33.7354531217872,-82.74267998938251,3634.0
Watkinsville,33.86097186611433,-83.40713043455769,3631.0
Greensboro,33.56867320309754,-83.18718828512728,3605.0
West Point,32.893041726735426,-85.14449916198846,3605.0
Wrightsville,32.72698192148979,-82.71919479445658,3586.0
Leesburg,31.732411399479503,-84.16880184926003,3553.0
Cleveland,34.59698090377333,-83.7621668092861,3539.0
Manchester,32.856570511474985,-84.63292799767137,3528.0
Avondale Estates,33.76990925248093,-84.26474318651657,3524.0
Gray,33.002021862953406,-83.53701018971496,3513.0
Alma,31.543233096453807,-82.4745174417761,3472.0
Hahira,30.994131466684415,-83.37865435191775,3459.0
Ringgold,34.913603880895096,-85.12145728456058,3435.0
Pelham,31.126664337122786,-84.15144016108354,3432.0
Chattahoochee Hills,33.56938190874073,-84.74411629723224,3361.0
Springfield,32.36148708854057,-81.29818283583997,3284.0
Grantville,33.236889133176696,-84.82921936587917,3278.0
Hogansville,33.1674230222271,-84.90264412317998,3234.0
Tallapoosa,33.733483291815745,-85.28586736942272,3201.0
Unadilla,32.25827530277191,-83.73563735773251,3169.0
Bloomingdale,32.12477084165086,-81.30808267157512,3129.0
Tybee Island,32.00946237949323,-80.85314123967774,3119.0
Statham,33.96474868228948,-83.60176291304676,3102.0
Chickamauga,34.87526490782236,-85.28854236695477,3057.0
Ball Ground,34.343189162281455,-84.36528277277026,3039.0
Lakeland,31.040915572413375,-83.07478503346927,3008.0
Lula,34.39543821541576,-83.6659347489464,2993.0
Millen,32.807108854923996,-81.94233899497208,2960.0
Ocilla,31.598681824824673,-83.24971280655609,2949.0
Guyton,32.340027066862234,-81.42061976162836,2925.0
Cuthbert,31.77134490203153,-84.79404334191491,2915.0
Soperton,32.37820119180735,-82.5944489201745,2899.0
Montezuma,32.299665111065195,-84.02460754796611,2898.0
