name,lat,lon,pop2023
Brookhaven,31.580339315843894,-90.44322208532986,11571.0
Petal,31.347626260164198,-89.2354592485636,11403.0
Canton,32.59748704148341,-90.03169045961147,10742.0
Flowood,32.335866978569214,-90.0802180198403,10675.0
Bay St. Louis,30.32779203666441,-89.37827930733393,10511.0
Cleveland,33.74401719258556,-90.72848967771434,10401.0
West Point,33.606419763760854,-88.65714753749768,9770.0
Yazoo City,32.86186270459035,-90.40753506763508,9754.0
Diamondhead,30.38025078282176,-89.3709922166445,9236.0
Booneville,34.66430075273151,-88.56840114777063,9081.0
Indianola,33.44916514647061,-90.64466315126363,9003.0
Senatobia,34.60809108158349,-89.97618228634988,8287.0
New Albany,34.49089057387633,-89.02008789706555,7706.0
Richland,32.230945371059235,-90.15913100861883,7400.0
Batesville,34.31472551301403,-89.92493381067008,7330.0
Waveland,30.293330223047008,-89.39060526262857,6990.0
Philadelphia,32.77607666710518,-89.12210331235647,6921.0
Kosciusko,33.058456091873886,-89.58933967377102,6842.0
Holly Springs,34.77678908934967,-89.44656961525713,6732.0
Amory,33.98136097481217,-88.48226812764936,6422.0
Pass Christian,30.32697126189355,-89.24357740227262,6255.0
Louisville,33.122354129788306,-89.05536284549788,5913.0
Pontotoc,34.253146358537165,-89.00906694814493,5882.0
Columbia,31.256426804898393,-89.82661087276624,5727.0
Ripley,34.732122202144765,-88.94444679449133,5338.0
Forest,32.3595082983953,-89.47612549275799,5279.0
Saltillo,34.37848445861805,-88.69715134728769,4955.0
Aberdeen,33.82868914815711,-88.55386740670197,4860.0
Carthage,32.74311457658258,-89.53373082529458,4821.0
Florence,32.15568618864274,-90.12254055258148,4753.0
Crystal Springs,31.99029064646307,-90.35401098966312,4681.0
Ellisville,31.596927826231187,-89.20907242337668,4544.0
Waynesboro,31.677335731390677,-88.63534126023414,4534.0
Fulton,34.26158712142246,-88.40207814610159,4534.0
Wiggins,30.85567413127108,-89.13855738127675,4259.0
Winona,33.489918427982005,-89.72796070738501,4079.0
Magee,31.872986740930923,-89.73395559452477,3938.0
Leakesville,31.149714727970448,-88.5557413120232,3767.0
Houston,33.89632383167532,-89.00315961118126,3713.0
Leland,33.4051354584097,-90.89095198235333,3693.0
Morton,32.345454927666886,-89.6572118449738,3621.0
Hazlehurst,31.864556508474355,-90.39289031041875,3479.0
Water Valley,34.16218662283861,-89.63004318510097,3381.0
Gluckstadt,32.525079033497995,-90.1016150537927,3308.0
Newton,32.32956205006796,-89.15343708685738,3108.0
Iuka,34.807737130681666,-88.19781428148242,3077.0
Baldwyn,34.507087718832196,-88.64159669058488,3066.0
Lucedale,30.931170271420594,-88.59589264618647,3055.0
Poplarville,30.839091992238007,-89.53056976367776,2818.0
Verona,34.19072938221413,-88.72033992188595,2732.0
Ruleville,33.72453783506349,-90.54998304280385,2485.0
Macon,33.121674125488184,-88.5564426274385,2455.0
Okolona,34.00528250953062,-88.7479100798878,2443.0
Guntown,34.444620054630676,-88.66412098536684,2427.0
Tutwiler,34.017171406143746,-90.43334374786659,2418.0
Collins,31.646934580819863,-89.5668930596794,2271.0
Hollandale,33.176095494545336,-90.85291842105332,2162.0
Mendenhall,31.96086325016558,-89.86922365282268,2145.0
Eupora,33.54317108097892,-89.2781501513369,2096.0
Sumrall,31.417175328915885,-89.54231918156168,2064.0
Durant,33.07988727329852,-89.8565863865161,2017.0
