name,lat,lon,pop2023
Vernal,40.45173479270816,-109.53795168893534,10557.0
Alpine,40.462893337355354,-111.77242939153021,10298.0
Ivins,37.174205377751505,-113.680830356223,10164.0
Cedar Hills,40.41349608333181,-111.75308680899488,9800.0
Hooper,41.15985335961018,-112.28708135177683,9369.0
Providence,41.70354318382867,-111.81329894967416,9267.0
Riverdale,41.17311108658962,-112.00229448072946,9160.0
Washington Terrace,41.16834740303131,-111.97824719503136,9070.0
Plain City,41.307026451344626,-112.08736139673968,8531.0
Santa Clara,37.131285171713365,-113.65587644158406,8492.0
Enoch,37.766588167294344,-113.04522640066472,8336.0
Nibley,41.672901967328244,-111.84678820456992,8271.0
Richfield,38.761292305653235,-112.09298646577543,8268.0
Price,39.60398154691795,-110.80032439992664,8261.0
Park City,40.65209386530339,-111.49724572983499,8254.0
South Weber,41.13346472697803,-111.9395270004708,8105.0
Farr West,41.30154239973799,-112.03177362555394,8021.0
Roosevelt,40.291446201449446,-110.01145376237264,7224.0
Nephi,39.7046931451447,-111.83335742927498,7122.0
Harrisville,41.285352404021964,-111.98595585914025,6802.0
Ephraim,39.35627355192016,-111.58472975803491,6108.0
Midway,40.52034048081445,-111.47553479402654,6076.0
Fruit Heights,41.02763915588449,-111.90810211407566,5950.0
Perry,41.46480817446917,-112.04007103478433,5936.0
West Bountiful,40.898389431652184,-111.90818215256573,5857.0
Hyde Park,41.801075735890386,-111.80983254257761,5677.0
White City,40.56659213989085,-111.86354689195296,5676.0
Sunset,41.13917216374084,-112.0285203745169,5358.0
Kanab,37.026581031479886,-112.52234685955362,5240.0
Moab,38.570120558666524,-109.54779216672809,5221.0
Elk Ridge,40.01037893141396,-111.67801052931097,4925.0
Morgan,41.04143165094652,-111.68020428083112,4536.0
La Verkin,37.23154338865175,-113.25056769227685,4510.0
Wellsville,41.62245793943396,-111.94263533100906,4194.0
Erda,40.61740996491952,-112.30776342630664,4045.0
Mount Pleasant,39.54072765403614,-111.45593096991672,3871.0
Delta,39.362250674854984,-112.54724695366605,3728.0
Beaver,38.275881354444344,-112.63808764813753,3676.0
Manti,39.2664425773837,-111.63528208857568,3645.0
Gunnison,39.1569315842852,-111.81351709060336,3621.0
Blanding,37.62125964713749,-109.50734104877644,3189.0
Parowan,37.83255821825873,-112.82959557597322,3181.0
Richmond,41.92299897147975,-111.80778621190133,3032.0
Monroe,38.62300240757673,-112.11960118702487,2685.0
Fillmore,38.96416334435612,-112.3385801966894,2671.0
Garland,41.73629532948059,-112.16291163665825,2668.0
Lake Point,40.681544793633876,-112.2631625573691,2635.0
Salina,38.938828600030305,-111.86519869839064,2592.0
Millville,41.68513608162017,-111.82115048477753,2468.0
Naples,40.431742834523384,-109.49130728071835,2466.0
Enterprise,37.57164387077976,-113.74304656327226,2289.0
Willard,41.41482385686437,-112.04476372929868,2283.0
Marriott-Slaterville,41.261971353501906,-112.03672464456534,2223.0
River Heights,41.722083886107235,-111.8192830081016,2180.0
Kamas,40.65000362249223,-111.27346849063072,2145.0
Helper,39.68967435909876,-110.85958407751211,2126.0
Huntington,39.330189816911854,-110.96284317954597,1982.0
Toquerville,37.26657016359629,-113.2951317833898,1970.0
Lewiston,41.96191850987127,-111.87989535110698,1958.0
Mona,39.8122363915011,-111.84946146384422,1935.0
Francis,40.61250026567902,-111.28223324264827,1809.0
Panguitch,37.822807862613445,-112.43416459545628,1797.0
Honeyville,41.636135065095466,-112.08574372132041,1736.0
Monticello,37.86857598028652,-109.33625117469356,1729.0
Duchesne,40.17531337509651,-110.39412778766199,1643.0
Moroni,39.527043461905244,-111.58311300345981,1642.0
Wellington,39.53582574648654,-110.73448726664608,1630.0
