name,lat,lon,pop2023
South Holland,41.597696216878624,-87.60220914924975,20483.0
Dolton,41.628383403624085,-87.59790631447878,20410.0
Libertyville,42.28701680103892,-87.9670017500671,20332.0
Crest Hill,41.57211002398531,-88.11236735574371,20118.0
Mokena,41.53245880857099,-87.87830021069682,19759.0
Lake Zurich,42.19564559606117,-88.08722069902018,19676.0
Harvey,41.607572719797226,-87.65208454409341,19397.0
Lake Forest,42.237946483685526,-87.85965267265779,19354.0
North Aurora,41.80858169177481,-88.34148976625521,19022.0
Evergreen Park,41.72128428528547,-87.70131357562207,19010.0
Deerfield,42.16542000925005,-87.85155954734957,18884.0
Ottawa,41.35567709742218,-88.82533657930458,18752.0
Sycamore,41.99572200228135,-88.68209651749832,18682.0
Brookfield,41.82453657772972,-87.84699717410098,18591.0
Homewood,41.559131259076786,-87.66097184506532,18540.0
Round Lake,42.343557013133335,-88.10592905769799,18430.0
Shorewood,41.51694501701836,-88.21451967318698,18369.0
Bensenville,41.95794144222709,-87.94419292208896,18352.0
Matteson,41.5094829340074,-87.74672640217884,18293.0
Alsip,41.67010699335272,-87.73682570614562,18198.0
Bourbonnais,41.182946714265384,-87.87845262849672,18042.0
Cary,42.212602090058084,-88.24991130277188,17977.0
Bellwood,41.882910490928246,-87.87616108689849,17890.0
Franklin Park,41.93603229185058,-87.87934898425513,17871.0
Palos Hills,41.69859912593894,-87.8265667521887,17759.0
East St. Louis,38.61556074296207,-90.13040509460437,17642.0
Godfrey,38.95771290548823,-90.21558225778779,17597.0
Lemont,41.669494001045656,-87.98298529229189,17575.0
Morton,40.6135566906403,-89.46689162333118,17469.0
Hinsdale,41.80058882892137,-87.92732417161196,17297.0
Jacksonville,39.729230706132284,-90.23167611120041,17237.0
Cahokia Heights,38.57104649408971,-90.15244654793781,17114.0
Charleston,39.48420462584268,-88.17805089119008,17028.0
Marion,37.73450760653125,-88.94206192112101,16852.0
Mattoon,39.47747183089716,-88.36239280351508,16560.0
Bridgeview,41.74029356669466,-87.80662864815706,16324.0
Fairview Heights,38.597390145547365,-90.00530818932269,16125.0
Westchester,41.84918461741753,-87.89059817901385,16094.0
Country Club Hills,41.56366687565114,-87.72512774490957,16013.0
Washington,40.70493651589424,-89.43399321646069,15833.0
La Grange,41.807169481141955,-87.87413032068966,15667.0
Prospect Heights,42.10388125574527,-87.92720722183088,15334.0
Bradley,41.16414646511788,-87.84514600611934,15263.0
Dixon,41.84598267670704,-89.47856533564631,15096.0
Warrenville,41.82102917038106,-88.18568673545658,15027.0
Macomb,40.47077759306157,-90.68059707473708,14849.0
Antioch,42.47423077783886,-88.07210671061114,14833.0
Shiloh,38.553422505634096,-89.91600904532753,14736.0
Norridge,41.963679446996636,-87.8231455590878,14620.0
Chatham,39.67336689056131,-89.69343006420236,14525.0
Morris,41.38203772063843,-88.424367482694,14508.0
Sterling,41.7994329269288,-89.69613645697454,14508.0
Swansea,38.55076280062776,-89.98581163988888,14472.0
Lindenhurst,42.41747717342899,-88.025719106403,14339.0
Mount Vernon,38.31389812473221,-88.91732502749598,14247.0
Channahon,41.42132660710763,-88.26068393623402,14138.0
Beach Park,42.426004846637206,-87.85835462383241,14057.0
Wauconda,42.274813735254035,-88.13593357023477,13891.0
Hickory Hills,41.724751300644016,-87.82795642521997,13884.0
Glen Carbon,38.75796302212908,-89.98191880248606,13868.0
Chicago Ridge,41.70337919033943,-87.77943933563304,13834.0
Wood Dale,41.96698198554329,-87.98064489094385,13774.0
Midlothian,41.625425794654255,-87.72431615590106,13675.0
Forest Park,41.86834906818088,-87.81570438180549,13660.0
Western Springs,41.802239851740794,-87.90056663887202,13290.0
Lincoln,40.15082567229886,-89.37207076710479,13072.0
La Grange Park,41.83079128724495,-87.87226196878098,13011.0
Minooka,41.45074978485662,-88.27916484802482,12879.0
Canton,40.564076309794764,-90.0351525467486,12875.0
Lincolnwood,42.00542747248329,-87.73293666828796,12872.0
Hazel Crest,41.573170350384665,-87.68991602439002,12771.0
Plano,41.67567682609341,-88.52938290634785,12676.0
Richton Park,41.48162070698501,-87.7386905810439,12322.0
Winnetka,42.106395317625285,-87.7420817919027,12292.0
Northlake,41.91428422505034,-87.90536260342898,12270.0
Streator,41.124461436782205,-88.82965770454452,12269.0
Effingham,39.12013133777465,-88.55085681338916,12258.0
Kewanee,41.239892299038395,-89.92632738209093,12222.0
Herrin,37.79831272275775,-89.03049031333197,12178.0
Justice,41.749479603719095,-87.83449938515348,12081.0
Rantoul,40.30307081917616,-88.15494657283588,11956.0
Centralia,38.52233674193292,-89.12327646334396,11848.0
Palos Heights,41.66370189237545,-87.79583164509576,11515.0
River Forest,41.894980294016314,-87.81940106041155,11227.0
Troy,38.72695341002521,-89.89769686556167,11209.0
Schiller Park,41.95858357825991,-87.86930135417013,11164.0
Waterloo,38.34034822084338,-90.15360315225401,11144.0
Pingree Grove,42.087580022173505,-88.43595570476299,11137.0
Markham,41.60003033006127,-87.69046339402881,11129.0
Burr Ridge,41.74858931973896,-87.91888543327264,11023.0
Pontiac,40.889402351897196,-88.64093451384562,11010.0
Columbia,38.45795769364206,-90.21462412943393,10933.0
Roscoe,42.42558732975265,-89.00831639746819,10843.0
Fox Lake,42.42402774159847,-88.18437980395936,10805.0
Campton Hills,41.94983105011015,-88.4165666604773,10795.0
Summit,41.78765725628956,-87.81456062150494,10616.0
Manhattan,41.42754133033916,-87.98063398691464,10547.0
Worth,41.68771096204775,-87.79163772541797,10494.0
Barrington,42.15151053918092,-88.12820689370065,10476.0
Crestwood,41.64539929691542,-87.73966238701367,10387.0
Lyons,41.811901657214264,-87.8191377947219,10304.0
River Grove,41.924272953935805,-87.8379284893636,10282.0
Mahomet,40.188730679328195,-88.39008816909178,10273.0
Wood River,38.86307733617374,-90.07740031601965,10270.0
Taylorville,39.532784704347975,-89.28039059338776,10247.0
Riverdale,41.644052259298334,-87.6365750724333,10159.0
Winfield,41.87862981615155,-88.15084366266846,10054.0
Highland,38.75941827027888,-89.68070447873438,9961.0
Peru,41.348950250623936,-89.13824036268994,9780.0
Sauk Village,41.49056394726041,-87.57060408158748,9491.0
LaSalle,41.358829066321256,-89.07373109461334,9432.0
Hawthorn Woods,42.23174575269353,-88.06245688322807,9373.0
Harvard,42.42965024676434,-88.62105766545015,9356.0
Itasca,41.97721164526766,-88.01840034876058,9346.0
Rochelle,41.91965947276287,-89.06215171928908,9319.0
Steger,41.47231874793032,-87.61761483478148,9283.0
Flossmoor,41.53909231456404,-87.68570827840689,9252.0
Sugar Grove,41.77161480713635,-88.44715351656427,9210.0
Manteno,41.247043242922864,-87.84565341055368,9178.0
Bethalto,38.90151729781251,-90.04659221649497,9170.0
Willowbrook,41.7640350902036,-87.94536092805852,9038.0
Lynwood,41.52338070595512,-87.55170665938077,9025.0
Mascoutah,38.51914707796878,-89.80446028090829,8916.0
Savoy,40.05969023969341,-88.2549782496169,8891.0
Riverside,41.83100974524578,-87.81691942940836,8845.0
Gilberts,42.10971529034039,-88.37153513531062,8772.0
Harwood Heights,41.96633096382078,-87.8056663489127,8632.0
Lake Villa,42.41844121489192,-88.08348789893535,8625.0
Rock Falls,41.77235471324267,-89.69276486451919,8600.0
Glencoe,42.13472939740331,-87.76410879097938,8570.0
Monmouth,40.91400649416437,-90.64241330869278,8567.0
Clarendon Hills,41.79806986486084,-87.95685285644066,8562.0
