name,lat,lon,pop2023
Sheffield,42.89284961456183,-93.20862712735949,1107.0
George,43.34198053243786,-96.00344514211066,1103.0
Calmar,43.18111124269641,-91.86795649268257,1097.0
Treynor,41.23198754599983,-95.6064082619186,1095.0
Conrad,42.223403315237185,-92.87409239261865,1095.0
Aplington,42.58190945315977,-92.88352008957354,1089.0
Panora,41.69113716671779,-94.36387415799857,1083.0
Marcus,42.82238339856447,-95.80683179400587,1060.0
Sloan,42.23286272266748,-96.22471367266925,1058.0
Elk Run Heights,42.466271798938294,-92.25022020080408,1055.0
Janesville,42.64630095845707,-92.46243237540511,1051.0
Malvern,41.003780804675365,-95.58418161683558,1051.0
Riverside,41.4893235277204,-91.55654038235105,1046.0
Rockwell,42.97999126578885,-93.18718786795345,1044.0
Elkhart,41.794236488177525,-93.52328173779163,1041.0
Sidney,40.7458817305131,-95.64472284712467,1039.0
Dunlap,41.851758370034034,-95.60188726942512,1035.0
North English,41.51680100639069,-92.07765190203446,1035.0
Winfield,41.125906999714466,-91.43813154118418,1014.0
Clarence,41.88569183201722,-91.05779152863008,1004.0
