name,lat,lon,pop2023
Ellinwood,38.357391917175875,-98.58393326343077,1960.0
Moundridge,38.20208961767714,-97.51504686333111,1955.0
Minneapolis,39.12430451541865,-97.69967503103273,1936.0
Wellsville,38.71749072107667,-95.07779973894039,1930.0
Ellis,38.934639784529416,-99.55675861467365,1921.0
Marion,38.3546661420952,-97.00817618470532,1898.0
Humboldt,37.812430400053685,-95.4363281381781,1816.0
Elkhart,37.00380011251751,-101.89443517937522,1800.0
North Newton,38.07659627241194,-97.34746804074604,1787.0
Syracuse,37.96189292882043,-101.77827052844313,1767.0
WaKeeney,39.02343632615869,-99.88144518649918,1745.0
Caney,37.01398802126361,-95.9316037325138,1732.0
Westwood,39.03936926689363,-94.61560950929099,1721.0
Edgerton,38.768999928794884,-94.96449575823665,1718.0
Medicine Lodge,37.28507459340422,-98.58125078007097,1707.0
Plainville,39.234106867232946,-99.30084154649428,1698.0
Oswego,37.16742836689331,-95.11266417276035,1637.0
Grandview Plaza,39.03266718652304,-96.79304240766149,1630.0
Ogden,39.112776107260295,-96.70276311876653,1628.0
Oberlin,39.82302075452634,-100.53076225046902,1605.0
Smith Center,39.77396841515439,-98.78346313547297,1585.0
Sedgwick,37.9180512988829,-97.42011689450135,1581.0
Douglass,37.51693623759622,-97.0105406223927,1542.0
Horton,39.66349483132406,-95.53241087513561,1480.0
Colwich,37.78180312584761,-97.53629422923169,1453.0
Belle Plaine,37.39339753850521,-97.27954460830367,1452.0
Meade,37.283667367350034,-100.3430989614409,1442.0
Towanda,37.795407208193296,-96.99625791443312,1439.0
Stockton,39.425056025430706,-99.27641114061662,1438.0
Leoti,38.48337768592641,-101.3578559279286,1432.0
Hill City,39.36871719222363,-99.84036865340839,1385.0
Arma,37.542979151678416,-94.70235303598987,1384.0
Chapman,38.97451398885084,-97.02358376002941,1372.0
Kinsley,37.922444474183,-99.41142402433314,1370.0
Sublette,37.48220865293364,-100.84654065041398,1352.0
Johnson City,37.57032249695625,-101.74474034214155,1334.0
Yates Center,37.86675723985844,-95.7539324979412,1327.0
Inman,38.23238959322704,-97.77194223736036,1320.0
Carbondale,38.819174431565486,-95.69319929706585,1318.0
Buhler,38.138388842361906,-97.7703895499359,1315.0
Silver Lake,39.09943635409835,-95.85631746593148,1315.0
Ness City,38.45404386098502,-99.90465589641943,1311.0
Harper,37.285030513441484,-98.02762923995986,1304.0
Osborne,39.44052525561505,-98.699440355613,1303.0
St. Francis,39.771480924634126,-101.801442466914,1276.0
Auburn,38.90773543154239,-95.81581724257272,1261.0
Wathena,39.760220074831565,-94.93955933264903,1249.0
Atwood,39.81029042929848,-101.04183764144321,1242.0
La Crosse,38.531822422625105,-99.30948354315919,1209.0
Pleasanton,38.17857638490677,-94.70515522509068,1199.0
Hoxie,39.3558553673466,-100.4397713054229,1198.0
St. John,38.000041742288396,-98.76107490406015,1171.0
Haven,37.90158987336146,-97.78313633897035,1168.0
Lincoln Center,39.042935218566484,-98.14671965926482,1155.0
St. George,39.19152079647276,-96.41842883288425,1122.0
Elwood,39.75179348582024,-94.88893289513467,1122.0
Conway Springs,37.3898753369451,-97.64298497974984,1117.0
Victoria,38.853776960833954,-99.14733811876377,1112.0
Linn Valley,38.37574349746587,-94.71197470974931,1098.0
Rossville,39.13582209148884,-95.94962010770287,1090.0
Oskaloosa,39.215843090545505,-95.3144555058519,1080.0
Valley Falls,39.34059957596279,-95.46116805129887,1075.0
Washington,39.81601343359019,-97.04866541439416,1065.0
Satanta,37.43769483828992,-100.98790855966132,1055.0
Nickerson,38.148883786551856,-98.0882970753976,1053.0
Altamont,37.18716054509852,-95.29031316490106,1047.0
Oxford,37.2740179798366,-97.16956431780842,1042.0
Lyndon,38.61194798644761,-95.68439753276023,1039.0
La Cygne,38.34790470792851,-94.7613268527708,1035.0
Erie,37.57168060025642,-95.24179534483702,1019.0
Plains,37.26423300607066,-100.58975086898856,1017.0
Lake Quivira,39.03927159265118,-94.7685102637241,1014.0
Caldwell,37.034789946328814,-97.60876990828747,1008.0
Solomon,38.92146308035712,-97.36922149759167,1000.0
