ID,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,ACSDISABBAS,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,LOWINCPCT,UNEMPLOYED,UNEMPPCT,DISABILITY,DISABILITYPCT,LINGISO,LINGISOPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER,D2_PM25,D5_PM25,D2_OZONE,D5_OZONE,D2_DSLPM,D5_DSLPM,D2_RSEI_AIR,D5_RSEI_AIR,D2_PTRAF,D5_PTRAF,D2_LDPNT,D5_LDPNT,D2_PNPL,D5_PNPL,D2_PRMP,D5_PRMP,D2_PTSDF,D5_PTSDF,D2_UST,D5_UST,D2_PWDIS,D5_PWDIS,D2_NO2,D5_NO2,D2_DWATER,D5_DWATER,P_DEMOGIDX_2,P_DEMOGIDX_5,P_PEOPCOLORPCT,P_LOWINCPCT,P_UNEMPPCT,P_DISABILITYPCT,P_LINGISOPCT,P_LESSHSPCT,P_UNDER5PCT,P_OVER64PCT,P_LIFEEXPPCT,P_PM25,P_OZONE,P_DSLPM,P_RSEI_AIR,P_PTRAF,P_LDPNT,P_PNPL,P_PRMP,P_PTSDF,P_UST,P_PWDIS,P_NO2,P_DWATER,P_D2_PM25,P_D5_PM25,P_D2_OZONE,P_D5_OZONE,P_D2_DSLPM,P_D5_DSLPM,P_D2_RSEI_AIR,P_D5_RSEI_AIR,P_D2_PTRAF,P_D5_PTRAF,P_D2_LDPNT,P_D5_LDPNT,P_D2_PNPL,P_D5_PNPL,P_D2_PRMP,P_D5_PRMP,P_D2_PTSDF,P_D5_PTSDF,P_D2_UST,P_D5_UST,P_D2_PWDIS,P_D5_PWDIS,P_D2_NO2,P_D5_NO2,P_D2_DWATER,P_D5_DWATER,B_DEMOGIDX_2,B_DEMOGIDX_5,B_PEOPCOLORPCT,B_LOWINCPCT,B_UNEMPPCT,B_DISABILITYPCT,B_LINGISOPCT,B_LESSHSPCT,B_UNDER5PCT,B_OVER64PCT,B_LIFEEXPPCT,B_PM25,B_OZONE,B_DSLPM,B_RSEI_AIR,B_PTRAF,B_LDPNT,B_PNPL,B_PRMP,B_PTSDF,B_UST,B_PWDIS,B_NO2,B_DWATER,B_D2_PM25,B_D5_PM25,B_D2_OZONE,B_D5_OZONE,B_D2_DSLPM,B_D5_DSLPM,B_D2_RSEI_AIR,B_D5_RSEI_AIR,B_D2_PTRAF,B_D5_PTRAF,B_D2_LDPNT,B_D5_LDPNT,B_D2_PNPL,B_D5_PNPL,B_D2_PRMP,B_D5_PRMP,B_D2_PTSDF,B_D5_PTSDF,B_D2_UST,B_D5_UST,B_D2_PWDIS,B_D5_PWDIS,B_D2_NO2,B_D5_NO2,B_D2_DWATER,B_D5_DWATER,T_DEMOGIDX_2,T_DEMOGIDX_5,T_PEOPCOLORPCT,T_LOWINCPCT,T_UNEMPPCT,T_DISABILITYPCT,T_LINGISOPCT,T_LESSHSPCT,T_UNDER5PCT,T_OVER64PCT,T_LIFEEXPPCT,T_PM25,T_OZONE,T_DSLPM,T_RSEI_AIR,T_PTRAF,T_LDPNT,T_PNPL,T_PRMP,T_PTSDF,T_UST,T_PWDIS,T_NO2,T_DWATER,T_D2_PM25,T_D5_PM25,T_D2_OZONE,T_D5_OZONE,T_D2_DSLPM,T_D5_DSLPM,T_D2_RSEI_AIR,T_D5_RSEI_AIR,T_D2_PTRAF,T_D5_PTRAF,T_D2_LDPNT,T_D5_LDPNT,T_D2_PNPL,T_D5_PNPL,T_D2_PRMP,T_D5_PRMP,T_D2_PTSDF,T_D5_PTSDF,T_D2_UST,T_D5_UST,T_D2_PWDIS,T_D5_PWDIS,T_D2_NO2,T_D5_NO2,T_D2_DWATER,T_D5_DWATER,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80,EXCEED_COUNT_80_SUP,DEMOGIDX_2ST,DEMOGIDX_5ST,Shape_Length,Shape_Area
280450301011,Mississippi,MS,Hancock County,4,1299.0,1299.0,1110.0,682.0,730.0,1202.0,1237.0,0.612459078709078,1.612464460065333,274.0,0.210931485758276,154.0,0.11855273287144,47.0,0.061598951507208,280.0,0.226553672316384,0.0,0.0,79.0,0.071171171171171,0.0,0.0,313.0,0.240954580446497,0.198974358974359,8.83866557377049,57.33296,0.074733676913113,116.5371639,164349.69319289335,223.0,0.305479452054795,0.0,0.187021919603998,0.096512671279998,4.818281821986283,0.277561469877169,4.962774753570557,10.0,42.87213550963544,112.87251220457328,20.823608676108645,54.82379164222132,11.0242634167634,29.02436028117599,15.311476967726945,40.31161150163332,13.474099731599711,35.474218121437325,36.135085643835595,95.13540314385465,0.0,0.0,25.723281305781267,67.72350732274398,10.411804338054322,27.411895821110654,47.771808139308064,125.77222788509596,10.411804338054322,27.411895821110654,14.086558810308787,37.08668258150266,56.95869431994424,149.95919478607595,21.0,54.0,38.0,21.0,67.0,91.0,0.0,47.0,0.0,77.0,55.0,70.0,34.0,18.0,25.0,22.0,59.0,0.0,42.0,17.0,78.0,17.0,23.0,93.0,46.0,73.0,27.0,40.0,16.0,21.0,20.0,30.0,20.0,26.0,41.0,62.0,0.0,0.0,38.0,50.0,20.0,21.0,53.0,76.0,15.0,20.0,21.0,29.0,79.0,89.0,3.0,6.0,4.0,3.0,7.0,10.0,1.0,5.0,1.0,8.0,6.0,8.0,4.0,2.0,3.0,3.0,6.0,1.0,5.0,2.0,8.0,2.0,3.0,10.0,5.0,8.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,7.0,1.0,1.0,4.0,6.0,3.0,3.0,6.0,8.0,2.0,3.0,3.0,3.0,8.0,9.0,21 %ile,54 %ile,38 %ile,21 %ile,67 %ile,91 %ile,0 %ile,47 %ile,0 %ile,77 %ile,55 %ile,70 %ile,34 %ile,18 %ile,25 %ile,22 %ile,59 %ile,0 %ile,42 %ile,17 %ile,78 %ile,17 %ile,23 %ile,93 %ile,46 %ile,73 %ile,27 %ile,40 %ile,16 %ile,21 %ile,20 %ile,30 %ile,20 %ile,26 %ile,41 %ile,62 %ile,0 %ile,0 %ile,38 %ile,50 %ile,20 %ile,21 %ile,53 %ile,76 %ile,15 %ile,20 %ile,21 %ile,29 %ile,79 %ile,89 %ile,2240473.0,23844.0,0.0,0.0,0.0,1.0,0.608124432349258,1.033594784354139,0.070465076570104,0.0002123481605
280450301012,Mississippi,MS,Hancock County,4,525.0,525.0,457.0,257.0,370.0,464.0,533.0,0.520439296171111,1.440280452749534,122.0,0.232380952380952,34.0,0.064761904761905,38.0,0.114114114114114,121.0,0.226553672316384,0.0,0.0,0.0,0.0,19.0,0.036190476190476,124.0,0.236190476190476,0.198974358974359,8.83866557377049,57.33296,0.073800742949685,118.7544995,114605.43765530513,29.0,0.078378378378378,0.0,0.197607091652457,0.097025256530429,1.713721410621833,0.197657318016613,3.334216594696045,10.0,36.43075073197778,100.81963169246735,17.694936069817786,48.96953539348415,8.847468034908893,24.484767696742075,13.010982404277785,36.00701131873835,9.367907331080003,25.92504814949161,16.65405747747556,46.08897448798509,0.0,0.0,22.378889735357784,61.93205946822996,9.367907331080003,25.92504814949161,31.22635777026668,86.41682716497203,8.32702873873778,23.044487243992545,4.683953665540002,12.962524074745804,48.400854543913354,133.94608210570664,16.0,44.0,41.0,11.0,85.0,91.0,0.0,0.0,39.0,76.0,55.0,70.0,34.0,17.0,25.0,18.0,32.0,0.0,43.0,18.0,60.0,16.0,9.0,93.0,42.0,68.0,24.0,36.0,13.0,17.0,17.0,27.0,14.0,18.0,23.0,33.0,0.0,0.0,36.0,47.0,19.0,20.0,43.0,60.0,13.0,17.0,8.0,9.0,78.0,86.0,2.0,5.0,5.0,2.0,9.0,10.0,1.0,1.0,4.0,8.0,6.0,8.0,4.0,2.0,3.0,2.0,4.0,1.0,5.0,2.0,7.0,2.0,1.0,10.0,5.0,7.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,5.0,2.0,3.0,5.0,7.0,2.0,2.0,1.0,1.0,8.0,9.0,16 %ile,44 %ile,41 %ile,11 %ile,85 %ile,91 %ile,0 %ile,0 %ile,39 %ile,76 %ile,55 %ile,70 %ile,34 %ile,17 %ile,25 %ile,18 %ile,32 %ile,0 %ile,43 %ile,18 %ile,60 %ile,16 %ile,9 %ile,93 %ile,42 %ile,68 %ile,24 %ile,36 %ile,13 %ile,17 %ile,17 %ile,27 %ile,14 %ile,18 %ile,23 %ile,33 %ile,0 %ile,0 %ile,36 %ile,47 %ile,19 %ile,20 %ile,43 %ile,60 %ile,13 %ile,17 %ile,8 %ile,9 %ile,78 %ile,86 %ile,1572144.0,4510050.0,0.0,0.0,0.0,1.0,0.519633088886777,0.853613445156921,0.118833895953534,0.000570347217
280450301021,Mississippi,MS,Hancock County,4,1488.0,1488.0,1169.0,806.0,970.0,1257.0,1371.0,1.922453787110148,1.918260257521722,425.0,0.285618279569892,933.0,0.627016129032258,123.0,0.246987951807229,222.0,0.161843214386063,0.0,0.0,108.0,0.092386655260907,89.0,0.059811827956989,734.0,0.493279569892473,0.198974358974359,8.88198005464481,57.26309,0.082227894481346,136.2988526,198432.42686364768,205.0,0.211340206185567,0.0,0.237872716180658,0.118671319486114,8.459605071764063,0.195122047872149,4.894949913024902,10.0,136.49421888482047,136.19647828404223,63.44097497463488,63.302588498216814,40.3715295293131,40.28346540795616,51.90625225197399,51.79302695308649,48.061344677753695,47.95650643804304,96.12268935550739,95.91301287608609,0.0,0.0,90.35532799417695,90.15823210352093,36.52662195509281,36.44694489291271,167.25347947858285,166.8886424043898,30.759260593762363,30.69216412034755,42.29398331642325,42.20172566547788,178.7882022012437,178.3982039495201,76.0,70.0,47.0,90.0,97.0,70.0,0.0,56.0,62.0,98.0,55.0,71.0,33.0,21.0,27.0,25.0,50.0,0.0,47.0,19.0,87.0,16.0,22.0,93.0,83.0,82.0,61.0,46.0,45.0,30.0,53.0,38.0,49.0,36.0,74.0,63.0,0.0,0.0,70.0,62.0,43.0,27.0,88.0,87.0,37.0,22.0,46.0,33.0,94.0,93.0,8.0,8.0,5.0,10.0,11.0,8.0,1.0,6.0,7.0,11.0,6.0,8.0,4.0,3.0,3.0,3.0,6.0,1.0,5.0,2.0,9.0,2.0,3.0,10.0,9.0,9.0,7.0,5.0,5.0,4.0,6.0,4.0,5.0,4.0,8.0,7.0,1.0,1.0,8.0,7.0,5.0,3.0,9.0,9.0,4.0,3.0,5.0,4.0,10.0,10.0,76 %ile,70 %ile,47 %ile,90 %ile,97 %ile,70 %ile,0 %ile,56 %ile,62 %ile,98 %ile,55 %ile,71 %ile,33 %ile,21 %ile,27 %ile,25 %ile,50 %ile,0 %ile,47 %ile,19 %ile,87 %ile,16 %ile,22 %ile,93 %ile,83 %ile,82 %ile,61 %ile,46 %ile,45 %ile,30 %ile,53 %ile,38 %ile,49 %ile,36 %ile,74 %ile,63 %ile,0 %ile,0 %ile,70 %ile,62 %ile,43 %ile,27 %ile,88 %ile,87 %ile,37 %ile,22 %ile,46 %ile,33 %ile,94 %ile,93 %ile,1230581.0,1754199.0,0.0,0.0,3.0,3.0,1.888464491017998,1.351094238173014,0.079417373412915,0.000279937474
280450301022,Mississippi,MS,Hancock County,4,1103.0,1103.0,607.0,494.0,501.0,811.0,1425.0,3.005272285954,2.292621837222435,794.0,0.71985494106981,877.0,0.795104261106074,122.0,0.346590909090909,231.0,0.161843214386063,0.0,0.0,133.0,0.219110378912685,38.0,0.034451495920218,93.0,0.084315503173164,0.198974358974359,8.88198005464481,57.26309,0.082830702547637,124.7154081,302309.7121121084,100.0,0.199600798403194,0.0,0.209222562631393,0.109405527378343,15.304009656498884,0.262726717722068,5.062914371490479,10.0,213.374332302734,162.77615044279284,99.17398543648198,75.65652062834033,63.110718005034,48.14505858167112,78.13707943480398,59.60816776778329,93.163440864574,71.07127695389545,144.253069725792,110.04584818667686,0.0,0.0,132.231980581976,100.87536083778711,57.100173433126,43.559814907226254,282.495594879676,215.50645269890884,51.089628861218,38.974571232781386,72.12653486289598,55.02292409333843,279.490322593722,213.2138308616864,95.0,84.0,79.0,97.0,99.0,70.0,0.0,84.0,37.0,19.0,55.0,71.0,33.0,21.0,26.0,31.0,48.0,0.0,44.0,19.0,94.0,17.0,24.0,93.0,94.0,89.0,75.0,55.0,58.0,37.0,68.0,44.0,69.0,53.0,85.0,70.0,0.0,0.0,81.0,67.0,55.0,33.0,98.0,95.0,52.0,28.0,61.0,42.0,99.0,96.0,11.0,9.0,8.0,11.0,11.0,8.0,1.0,9.0,4.0,2.0,6.0,8.0,4.0,3.0,3.0,4.0,5.0,1.0,5.0,2.0,10.0,2.0,3.0,10.0,10.0,9.0,8.0,6.0,6.0,4.0,7.0,5.0,7.0,6.0,9.0,8.0,1.0,1.0,9.0,7.0,6.0,4.0,11.0,11.0,6.0,3.0,7.0,5.0,11.0,11.0,95 %ile,84 %ile,79 %ile,97 %ile,99 %ile,70 %ile,0 %ile,84 %ile,37 %ile,19 %ile,55 %ile,71 %ile,33 %ile,21 %ile,26 %ile,31 %ile,48 %ile,0 %ile,44 %ile,19 %ile,94 %ile,17 %ile,24 %ile,93 %ile,94 %ile,89 %ile,75 %ile,55 %ile,58 %ile,37 %ile,68 %ile,44 %ile,69 %ile,53 %ile,85 %ile,70 %ile,0 %ile,0 %ile,81 %ile,67 %ile,55 %ile,33 %ile,98 %ile,95 %ile,52 %ile,28 %ile,61 %ile,42 %ile,99 %ile,96 %ile,1312072.0,3379.0,0.0,0.0,5.0,3.0,2.966939011133927,1.737595780865774,0.054799747476975,0.0001233723105
280450301023,Mississippi,MS,Hancock County,4,995.0,968.0,714.0,416.0,525.0,764.0,762.0,1.22591557159314,1.511305221846903,324.0,0.325628140703518,293.0,0.302685950413223,48.0,0.122137404580153,123.0,0.161843214386063,0.0,0.0,23.0,0.032212885154062,32.0,0.032160804020101,287.0,0.288442211055276,0.198974358974359,8.88198005464481,57.26309,0.078076623370813,126.5813295,132504.74991537747,254.0,0.483809523809524,0.0,0.219508410593828,0.108212136641068,6.951100709483527,0.194604136760284,3.612550020217896,10.0,87.04000558311297,107.30267075113008,40.45521386257364,49.87307232094779,23.292395860269668,28.71479921509115,31.87380486142165,39.29393576801947,24.51831143186281,30.22610443693805,89.49183672629925,110.3252811948239,0.0,0.0,55.16620072169132,68.00873498311063,22.066480288676527,27.203493993244248,102.9769080138238,126.94963863513983,19.614649145490247,24.180883549550444,13.485071287524544,16.62435744031593,114.01014815816205,140.55138563176195,53.0,48.0,51.0,56.0,87.0,70.0,0.0,26.0,35.0,86.0,55.0,71.0,33.0,19.0,26.0,20.0,73.0,0.0,45.0,18.0,84.0,16.0,11.0,93.0,69.0,71.0,46.0,37.0,31.0,20.0,37.0,29.0,32.0,22.0,72.0,70.0,0.0,0.0,56.0,50.0,31.0,21.0,75.0,77.0,25.0,17.0,20.0,12.0,88.0,87.0,6.0,5.0,6.0,6.0,9.0,8.0,1.0,3.0,4.0,9.0,6.0,8.0,4.0,2.0,3.0,3.0,8.0,1.0,5.0,2.0,9.0,2.0,2.0,10.0,7.0,8.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,8.0,8.0,1.0,1.0,6.0,6.0,4.0,3.0,8.0,8.0,3.0,2.0,3.0,2.0,9.0,9.0,53 %ile,48 %ile,51 %ile,56 %ile,87 %ile,70 %ile,0 %ile,26 %ile,35 %ile,86 %ile,55 %ile,71 %ile,33 %ile,19 %ile,26 %ile,20 %ile,73 %ile,0 %ile,45 %ile,18 %ile,84 %ile,16 %ile,11 %ile,93 %ile,69 %ile,71 %ile,46 %ile,37 %ile,31 %ile,20 %ile,37 %ile,29 %ile,32 %ile,22 %ile,72 %ile,70 %ile,0 %ile,0 %ile,56 %ile,50 %ile,31 %ile,21 %ile,75 %ile,77 %ile,25 %ile,17 %ile,20 %ile,12 %ile,88 %ile,87 %ile,1141518.0,0.0,0.0,0.0,1.0,1.0,1.21201026620269,0.944270388205349,0.04299646761825,0.000107054651
280450302011,Mississippi,MS,Hancock County,4,572.0,572.0,467.0,263.0,315.0,467.0,540.0,0.415938590409327,1.72508128876124,51.0,0.089160839160839,67.0,0.117132867132867,47.0,0.173431734317343,72.0,0.133489461358314,0.0,0.0,94.0,0.201284796573876,28.0,0.048951048951049,157.0,0.274475524475524,0.236923076923077,8.62612240437158,57.27719,0.058735927512411,100.6692661,46269.85374861508,24.0,0.076190476190476,0.0,0.0,0.0,1.05489581718538,113.8458141575396,1.755732297897339,6.80672268907563,27.036008376606247,112.13028376948058,14.141912073917116,58.65276381788215,4.575324494502595,18.97589417637364,9.982526169823846,41.40195093026975,4.575324494502595,18.97589417637364,12.894096302689134,53.47751995159843,0.0,0.0,0.0,0.0,0.0,0.0,22.044745291694326,91.42930830434568,23.708499653331632,98.32963345939065,0.415938590409327,1.72508128876124,37.85041172724874,156.9823972772728,10.0,60.0,19.0,21.0,94.0,54.0,0.0,82.0,52.0,84.0,85.0,65.0,34.0,11.0,24.0,11.0,31.0,0.0,0.0,0.0,53.0,57.0,1.0,91.0,33.0,73.0,19.0,43.0,6.0,13.0,13.0,31.0,7.0,13.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,63.0,30.0,67.0,1.0,1.0,76.0,90.0,2.0,7.0,2.0,3.0,10.0,6.0,1.0,9.0,6.0,9.0,9.0,7.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,6.0,6.0,1.0,10.0,4.0,8.0,2.0,5.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,4.0,7.0,1.0,1.0,8.0,10.0,10 %ile,60 %ile,19 %ile,21 %ile,94 %ile,54 %ile,0 %ile,82 %ile,52 %ile,84 %ile,85 %ile,65 %ile,34 %ile,11 %ile,24 %ile,11 %ile,31 %ile,0 %ile,0 %ile,0 %ile,53 %ile,57 %ile,1 %ile,91 %ile,33 %ile,73 %ile,19 %ile,43 %ile,6 %ile,13 %ile,13 %ile,31 %ile,7 %ile,13 %ile,20 %ile,37 %ile,0 %ile,0 %ile,0 %ile,0 %ile,0 %ile,0 %ile,36 %ile,63 %ile,30 %ile,67 %ile,1 %ile,1 %ile,76 %ile,90 %ile,14157624.0,5779003.0,0.0,0.0,0.0,1.0,0.410066326203367,1.213808730228721,0.229151322197954,0.0018687537525
280450302012,Mississippi,MS,Hancock County,4,729.0,624.0,502.0,361.0,528.0,577.0,741.0,0.366355837575659,1.373063750396505,51.0,0.069958847736626,68.0,0.108974358974359,27.0,0.064593301435407,99.0,0.133489461358314,0.0,0.0,0.0,0.0,55.0,0.075445816186557,80.0,0.109739368998628,0.236923076923077,8.62612240437158,57.27719,0.114021648182756,106.1607032,153445.26681989114,51.0,0.096590909090909,0.0,0.0,0.0,7.74562395412179,0.307030437773656,3.564237594604492,6.056547619047619,23.813129442417807,89.24914377577284,12.456098477572391,46.68416751348117,12.089742639996734,45.31110376308467,8.792540101815806,32.95353000951612,7.693472589088831,28.83433875832661,12.82245431514805,48.05723126387768,0.0,0.0,0.0,0.0,0.0,0.0,31.50660203150664,118.08348253409945,6.228049238786197,23.342083756740585,3.663558375756586,13.730637503965053,33.338381219384935,124.94880128608196,8.0,39.0,15.0,19.0,68.0,54.0,0.0,0.0,74.0,29.0,85.0,65.0,34.0,33.0,24.0,21.0,35.0,0.0,0.0,0.0,86.0,17.0,10.0,91.0,30.0,62.0,17.0,34.0,18.0,34.0,12.0,24.0,12.0,21.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,74.0,10.0,17.0,6.0,10.0,75.0,84.0,1.0,4.0,2.0,2.0,7.0,6.0,1.0,1.0,8.0,3.0,9.0,7.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,9.0,2.0,2.0,10.0,4.0,7.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,2.0,2.0,1.0,2.0,8.0,9.0,8 %ile,39 %ile,15 %ile,19 %ile,68 %ile,54 %ile,0 %ile,0 %ile,74 %ile,29 %ile,85 %ile,65 %ile,34 %ile,33 %ile,24 %ile,21 %ile,35 %ile,0 %ile,0 %ile,0 %ile,86 %ile,17 %ile,10 %ile,91 %ile,30 %ile,62 %ile,17 %ile,34 %ile,18 %ile,34 %ile,12 %ile,24 %ile,12 %ile,21 %ile,20 %ile,34 %ile,0 %ile,0 %ile,0 %ile,0 %ile,0 %ile,0 %ile,43 %ile,74 %ile,10 %ile,17 %ile,6 %ile,10 %ile,75 %ile,84 %ile,3985560.0,323022.0,0.0,0.0,0.0,1.0,0.360719405809478,0.836267494594718,0.09082714396963,0.0004039739245
280450302021,Mississippi,MS,Hancock County,4,633.0,633.0,562.0,296.0,449.0,569.0,693.0,1.084411928057754,2.128926209895268,186.0,0.293838862559242,167.0,0.263823064770932,23.0,0.056372549019608,151.0,0.21763085399449,22.0,0.074324324324324,67.0,0.119217081850534,49.0,0.07740916271722,142.0,0.22432859399684,0.236923076923077,8.74208852459016,57.41596,0.085493950491952,101.6699489,155802.20211497508,30.0,0.066815144766147,0.0,0.0,0.0,2.852767724269363,0.288897720110963,4.631328582763672,10.0,73.74001110792723,144.7669822728782,36.870005553963615,72.3834911364391,23.857062417270576,46.83637661769589,26.025886273386085,51.09422903748642,23.857062417270576,46.83637661769589,32.532357841732605,63.86778629685802,0.0,0.0,0.0,0.0,0.0,0.0,74.82442303598499,146.89590848277348,18.435002776981808,36.19174556821955,20.60382663309732,40.44959798801008,100.85030930937108,197.9901375202599,46.0,78.0,48.0,49.0,64.0,89.0,81.0,65.0,75.0,73.0,85.0,68.0,34.0,22.0,24.0,22.0,30.0,0.0,0.0,0.0,69.0,17.0,19.0,93.0,63.0,85.0,43.0,53.0,32.0,36.0,32.0,38.0,31.0,36.0,38.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,83.0,24.0,26.0,28.0,31.0,86.0,95.0,5.0,8.0,5.0,5.0,7.0,9.0,9.0,7.0,8.0,8.0,9.0,7.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,7.0,2.0,2.0,10.0,7.0,9.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,9.0,3.0,3.0,3.0,4.0,9.0,11.0,46 %ile,78 %ile,48 %ile,49 %ile,64 %ile,89 %ile,81 %ile,65 %ile,75 %ile,73 %ile,85 %ile,68 %ile,34 %ile,22 %ile,24 %ile,22 %ile,30 %ile,0 %ile,0 %ile,0 %ile,69 %ile,17 %ile,19 %ile,93 %ile,63 %ile,85 %ile,43 %ile,53 %ile,32 %ile,36 %ile,32 %ile,38 %ile,31 %ile,36 %ile,38 %ile,44 %ile,0 %ile,0 %ile,0 %ile,0 %ile,0 %ile,0 %ile,66 %ile,83 %ile,24 %ile,26 %ile,28 %ile,31 %ile,86 %ile,95 %ile,2654229.0,9333175.0,0.0,0.0,1.0,3.0,1.072425529222623,1.950719165653117,0.217955383976428,0.00112388668
280450302022,Mississippi,MS,Hancock County,4,456.0,456.0,383.0,246.0,277.0,383.0,396.0,0.976390815097244,2.480204538893158,0.0,0.0,190.0,0.416666666666667,0.0,0.0,86.0,0.21763085399449,0.0,0.0,123.0,0.321148825065274,0.0,0.0,121.0,0.265350877192982,0.236923076923077,8.74208852459016,57.41596,0.104926589329278,101.903299,77615.62257974665,15.0,0.054151624548736,0.0,0.0,0.0,2.449633689206103,0.217314987272227,3.457974910736084,10.0,66.3945754266126,168.6539086447347,33.1972877133063,84.32695432236734,29.29172445291733,74.40613616679475,23.433379562333865,59.524908933435775,14.645862226458664,37.20306808339737,26.362552007625595,66.96552255011525,0.0,0.0,0.0,0.0,0.0,0.0,64.44179379641812,163.6934995669484,15.622253041555908,39.68327262229053,9.763908150972442,24.802045388931575,90.8043458040437,230.65902211706367,41.0,88.0,0.0,72.0,0.0,89.0,0.0,93.0,0.0,82.0,85.0,68.0,34.0,30.0,24.0,15.0,27.0,0.0,0.0,0.0,66.0,16.0,10.0,93.0,60.0,90.0,40.0,61.0,37.0,56.0,29.0,44.0,21.0,28.0,32.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,87.0,21.0,29.0,15.0,19.0,85.0,97.0,5.0,9.0,1.0,8.0,1.0,9.0,1.0,10.0,1.0,9.0,9.0,7.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,7.0,2.0,2.0,10.0,7.0,10.0,5.0,7.0,4.0,6.0,3.0,5.0,3.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,9.0,3.0,3.0,2.0,2.0,9.0,11.0,41 %ile,88 %ile,0 %ile,72 %ile,0 %ile,89 %ile,0 %ile,93 %ile,0 %ile,82 %ile,85 %ile,68 %ile,34 %ile,30 %ile,24 %ile,15 %ile,27 %ile,0 %ile,0 %ile,0 %ile,66 %ile,16 %ile,10 %ile,93 %ile,60 %ile,90 %ile,40 %ile,61 %ile,37 %ile,56 %ile,29 %ile,44 %ile,21 %ile,28 %ile,32 %ile,46 %ile,0 %ile,0 %ile,0 %ile,0 %ile,0 %ile,0 %ile,62 %ile,87 %ile,21 %ile,29 %ile,15 %ile,19 %ile,85 %ile,97 %ile,2554744.0,0.0,0.0,0.0,1.0,3.0,0.951274104091118,1.949391485243778,0.076114164348857,0.0002395272435
