PCTILE,REGION,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,DWATER,NO2,D2_PM25,D2_OZONE,D2_DSLPM,D2_RSEI_AIR,D2_PTRAF,D2_LDPNT,D2_PNPL,D2_PRMP,D2_PTSDF,D2_UST,D2_PWDIS,D2_DWATER,D2_NO2,D5_PM25,D5_OZONE,D5_DSLPM,D5_RSEI_AIR,D5_PTRAF,D5_LDPNT,D5_PNPL,D5_PRMP,D5_PTSDF,D5_UST,D5_PWDIS,D5_DWATER,D5_NO2
53,USA,1.220207568814446,1.585350300977961,0.342286803664274,0.282288607688861,0.040192926045016,0.131759981082043,0.000000000000000,0.084041548630784,0.049586776859504,0.166800320769848,0.196923076923077,8.234538251366120,60.918810000000001,0.164453473844239,711.527610542000389,931751.995546671096236,0.239506172839506,0.000000000000000,0.312767887615139,1.479733116539011,1.040162325302495,71.664040321721728,0.000000000000000,7.842843785285950,52.175985353226537,49.357276637748825,51.792738269676583,50.958180847413495,53.369457109029156,51.534979036362749,0.000000000000000,48.904289691302274,52.004655999659605,46.155149825543234,51.245861951340153,0.000000000000000,53.423203713983725,74.361835426074236,71.785107439711254,69.359451867603340,72.664376607799639,69.773798183268013,77.864220312097274,0.000000000000000,71.856236141271481,70.217142910340556,72.175554562699404,73.280666504144961,0.000000000000000,71.186938794223110
54,USA,1.243995646384735,1.601972127537832,0.352880216923918,0.288224956063269,0.041528239202658,0.133333333333333,0.000000000000000,0.086603453522477,0.050614570397651,0.169255801079719,0.197948717948718,8.261169573770497,61.150550000000003,0.167310229794145,749.367476676000024,972792.354472094448283,0.249201277955272,0.000000000000000,0.327170765214479,1.557482399524356,1.113895336776603,80.641126213488434,0.000000000000000,7.941237297058105,53.860577861582541,50.915665450452202,53.593020099016620,52.396202192991332,55.131324284289235,53.084338039521647,0.000000000000000,50.712050833950393,53.802116033490407,47.911743809114519,52.844813057370267,0.000000000000000,55.282631376578564,75.903341115784315,73.209462598202364,70.881312512307090,74.190555029481999,71.365558833349752,79.500431993477719,0.000000000000000,73.587486403392134,71.784149019694183,73.856815872057439,74.817005229080038,0.000000000000000,72.793131352938218
55,USA,1.268106661825288,1.619114843270750,0.363711884077615,0.294216984755046,0.042898593602607,0.134807793575566,0.000000000000000,0.089094602406254,0.051663128096249,0.171717171717172,0.198974358974359,8.287462841530051,61.377760000000002,0.170324616343533,788.104323125000064,1016303.148896588245407,0.259259259259259,0.000000000000000,0.341405337792770,1.638421947697948,1.197091835422944,90.516588569870635,0.000000000000000,8.032825469970703,55.650575234137840,52.497904308850316,55.451458134741401,53.920119038987366,56.949255345205849,54.637714738052829,0.000000000000000,52.665286173068630,55.673634268081543,49.701273423315229,54.423838244071128,0.000000000000000,57.174849445949803,77.516334778415640,74.654524384234918,72.347374776972330,75.787601476751590,72.926784760430124,81.162749397730082,0.000000000000000,75.294301573200897,73.403631409447371,75.626177682840520,76.364351837723220,0.000000000000000,74.452700893548510
56,USA,1.293077060967887,1.636676381310036,0.374758774248521,0.300371657090126,0.044247787610619,0.136396790663749,0.000000000000000,0.091596321248046,0.052700749759029,0.174258857556038,0.200000000000000,8.314861377049185,61.592750800000005,0.173474810122564,828.348071800000298,1059300.802365148440003,0.269736842105263,0.000000000000000,0.356747491389437,1.720392727066013,1.280959632407981,101.170820276281830,0.000000000000000,8.126899719238281,57.465292293747197,54.130591977741517,57.355298934660112,55.477327288717703,58.905382640021394,56.195726166159368,0.000000000000000,54.593993645776493,57.576774796514712,51.612310073777678,56.023989253940194,0.000000000000000,59.105349895454609,79.090835406198011,76.136658334965432,73.933912799815445,77.412291613189950,74.480616675399361,82.809133500344984,0.000000000000000,77.060939834376626,74.980127132230976,77.310881315992987,78.003075020519233,0.000000000000000,76.095388948643418
57,USA,1.317932562338132,1.654437524448967,0.386071424716225,0.306615507671165,0.045634920634921,0.137981759340983,0.003139717425432,0.094202690441109,0.053763440860215,0.176706827309237,0.201025641025641,8.341880874316940,61.790471599999996,0.176606704311224,870.454003709999824,1103456.438748694723472,0.280487804878049,0.083103175930600,0.372760821212804,1.806190646852291,1.371946323898714,113.073200157513327,0.000000000000000,8.222044496536254,59.331815798352700,55.852089734782190,59.308724573108563,57.064572570698587,60.937406878224522,57.814397906999169,12.250869703593313,56.566214634337072,59.553759568124647,53.544367519632473,57.652866830045852,0.000000000000000,61.181384066261302,80.684872031298795,77.659579290290765,75.520598291766035,79.094663433227524,76.115479222798783,84.511646720026320,42.779697875483834,78.895786254007987,76.635216360753162,79.164939220297356,79.632552498272005,0.000000000000000,77.808820838019940
58,USA,1.343386593735372,1.672268975819206,0.397799604686950,0.312883435582822,0.046966731898239,0.139590854392298,0.007042253521127,0.096852300242131,0.054811205846529,0.179310344827586,0.202051282051282,8.371004562841527,61.991333800000000,0.179675271238124,915.468105081999965,1147621.329591460991651,0.291573229950260,0.094356264283025,0.390112486614639,1.895338560304029,1.457859845048218,127.490986716619290,0.000000000000000,8.318096942901610,61.191136037597914,57.525677912292949,61.275263494706266,58.725846356540224,62.963539316130813,59.442017649614748,18.976225070699101,58.598088967480891,61.586818150611847,55.541989918690277,59.381067049262967,0.000000000000000,63.257890563324771,82.294313841938205,79.267503028513630,77.157540291423842,80.718045920362826,77.784356631490198,86.246202640625327,50.230284893712188,80.749445735457030,78.288462143630738,81.013404046242954,81.275641772283606,0.000000000000000,79.569981323518107
59,USA,1.370023858927748,1.690885932822527,0.409349491732374,0.319502074688797,0.048433048433048,0.141216216216216,0.009717071506619,0.099688473520249,0.055925432756325,0.181952282860207,0.203076923076923,8.402406010928960,62.204700000000003,0.182705260218998,961.527200406000134,1193645.739705998683348,0.302489382827707,0.098695548427386,0.408236703967676,1.989657593057524,1.557241619754298,143.532717210577147,0.000000000000000,8.409281253814697,63.158105174933979,59.279808314247603,63.346644296549663,60.430540836541645,65.170275902331326,61.108828021554643,23.839435706245361,60.676727523440604,63.613369373098884,57.566904711292324,61.167738745686876,0.000000000000000,65.440990175977291,83.968708027438510,80.786593071835881,78.816289650001323,82.358349666568429,79.416584638760284,87.994195072535945,55.192682666047574,82.620701118372025,80.009411728029107,82.913496998566870,82.871655217291945,0.000000000000000,81.333700575881991
60,USA,1.396788366800739,1.708724188212609,0.421597633136095,0.325896414342630,0.049893842887473,0.142828999211978,0.011822660098522,0.102702702702703,0.057043073341094,0.184596577017115,0.204102564102564,8.435622677595630,62.424590000000002,0.185849220340026,1011.618387400000074,1242574.535588324768469,0.313659359190556,0.102899092561520,0.426182644667686,2.088154247459867,1.659323484669673,161.157999260902159,0.000000000000000,8.504170608520507,65.208119627784995,61.072181441303677,65.459371422057416,62.166829391279194,67.294961315102483,62.865735184752289,27.883595625079213,62.869147202722033,65.723471080099841,59.747369778323950,63.002809890096032,0.000000000000000,67.664704396927860,85.687146703313900,82.342550786618986,80.558982231633209,84.051175046980589,81.096036841236796,89.848459340836129,59.514709078385295,84.547790851956719,81.699264089421490,84.831846322595098,84.553513229101654,0.000000000000000,83.084025468563411
61,USA,1.424033005244405,1.727223374634361,0.434196782922278,0.332203389830508,0.051388474934338,0.144357976653696,0.013767962965756,0.105705939526370,0.058128392012635,0.187214611872146,0.205128205128205,8.469609292349721,62.624530000000000,0.189050247437756,1066.749871320000921,1292270.927571659674868,0.325446119196119,0.107376749164680,0.444415640718826,2.187426123605479,1.763819961587265,180.950944522974964,0.000000000000000,8.595921115875244,67.305315556568900,62.955100205466238,67.675445724572242,63.900890031731485,69.521644292998602,64.674992177713676,31.581556450101953,65.066974069328040,67.984206389646957,61.910427465866341,64.865225938054152,0.000000000000000,69.927084147734561,87.360807179022814,83.842792571021931,82.330430296532057,85.737879307989118,82.856528254907133,91.684117405141976,63.204291327086565,86.445389319955495,83.415142247190943,86.799559935956637,86.290341990929747,0.000000000000000,84.984870534790630
62,USA,1.452866596059587,1.745662489439836,0.447286117247706,0.338780435702461,0.052941176470588,0.146029024297261,0.015686274509804,0.108827085852479,0.059288537549407,0.189910162524161,0.206153846153846,8.506581020218579,62.813229999999997,0.192411195810316,1126.087433000000146,1345625.475439256289974,0.337078651685393,0.112401849184176,0.463066812772213,2.289015159926926,1.872974941158346,204.252810747933381,0.000000000000000,8.694000244140625,69.418369362635232,64.843197435935963,69.967224920578445,65.737486180290006,71.889246913958942,66.506786628694684,35.152331550617234,67.328823339048867,70.230661209809170,64.210650213347307,66.780458291648770,0.000000000000000,72.207151983650178,89.137772937951141,85.468111105254664,84.074520305996799,87.480284880934278,84.629677736608727,93.501332614838020,66.660619504742670,88.389387917753695,85.194159128966788,88.765694174975692,88.047924154141327,0.000000000000000,86.857575617819066
